Date (MM/DD/YYYY),NAV
05/01/2009,10
05/05/2009,10
05/06/2009,10
05/07/2009,10
05/08/2009,10
05/11/2009,10
05/12/2009,10
05/13/2009,10
05/14/2009,10
05/15/2009,10
05/18/2009,10
05/19/2009,10
05/20/2009,10
05/21/2009,10
05/22/2009,10
05/25/2009,10
05/26/2009,10
05/27/2009,10
05/28/2009,10
05/29/2009,10
06/01/2009,10
06/02/2009,10.0015
06/03/2009,10.0027
06/04/2009,10.0041
06/05/2009,10.0056
06/08/2009,10.0065
06/09/2009,10.0074
06/10/2009,10.0089
06/11/2009,10.0104
06/12/2009,10.0117
06/15/2009,10.0162
06/16/2009,10.0176
06/17/2009,10.0191
06/18/2009,10.0206
06/19/2009,10.022
06/22/2009,10.0264
06/23/2009,10.0272
06/24/2009,10.0281
06/25/2009,10.029
06/26/2009,10.0292
06/29/2009,10.0336
06/30/2009,10.0336
07/01/2009,10.0336
07/02/2009,10.1067
07/03/2009,10.146
07/06/2009,10.0652
07/07/2009,10.0622
07/08/2009,10.0971
07/09/2009,10.1007
07/10/2009,10.0788
07/13/2009,10.1026
07/14/2009,10.0859
07/15/2009,10.0735
07/16/2009,10.0889
07/17/2009,10.0683
07/20/2009,10.0268
07/21/2009,10.023
07/22/2009,10.0651
07/23/2009,10.0641
07/24/2009,10.0517
07/27/2009,10.0297
07/28/2009,10.054
07/29/2009,10.0487
07/30/2009,10.0279
07/31/2009,10.0046
08/03/2009,9.9962
08/04/2009,10.0008
08/05/2009,9.974
08/06/2009,9.9813
08/07/2009,9.9916
08/10/2009,9.9816
08/11/2009,10.0041
08/12/2009,10.0094
08/13/2009,10.0049
08/14/2009,9.9943
08/17/2009,10.0069
08/18/2009,9.9941
08/20/2009,9.9943
08/21/2009,9.9943
08/24/2009,9.9817
08/25/2009,9.9843
08/26/2009,10.0124
08/27/2009,9.9882
08/28/2009,9.9862
08/31/2009,9.9788
09/01/2009,9.9808
09/02/2009,9.9826
09/03/2009,9.979
09/04/2009,9.9765
09/07/2009,9.9847
09/08/2009,10.0056
09/09/2009,10.0174
09/10/2009,9.9982
09/11/2009,10.0117
09/14/2009,10.0595
09/15/2009,10.0836
09/16/2009,10.0859
09/17/2009,10.0734
09/18/2009,10.0823
09/22/2009,10.0794
09/23/2009,10.0896
09/24/2009,10.0901
09/25/2009,10.086
09/29/2009,10.0886
09/30/2009,10.0898
10/01/2009,10.0884
10/03/2009,10.0916
10/05/2009,10.0988
10/06/2009,10.0927
10/07/2009,10.091
10/08/2009,10.0945
10/09/2009,10.0885
10/12/2009,10.0869
10/14/2009,10.0873
10/15/2009,10.0888
10/16/2009,10.0865
10/20/2009,10.0897
10/21/2009,10.0941
10/22/2009,10.0929
10/23/2009,10.0906
10/26/2009,10.0971
10/27/2009,10.1
10/28/2009,10.1061
10/29/2009,10.1076
10/30/2009,10.1051
11/03/2009,10.1147
11/04/2009,10.1137
11/05/2009,10.1153
11/06/2009,10.1174
11/09/2009,10.1216
11/10/2009,10.1231
11/11/2009,10.1234
11/12/2009,10.1232
11/13/2009,10.1248
11/16/2009,10.128
11/17/2009,10.1312
11/18/2009,10.1331
11/19/2009,10.1359
11/20/2009,10.1424
11/23/2009,10.1424
11/24/2009,10.1455
11/25/2009,10.1487
11/26/2009,10.151
11/27/2009,10.1504
11/30/2009,10.1511
12/01/2009,10.1506
12/02/2009,10.1519
12/03/2009,10.1508
12/04/2009,10.1488
12/07/2009,10.1535
12/08/2009,10.1459
12/09/2009,10.1303
12/10/2009,10.1132
12/11/2009,10.1097
12/14/2009,10.1172
12/15/2009,10.1042
12/16/2009,10.0822
12/17/2009,10.1032
12/18/2009,10.0798
12/21/2009,10.0829
12/22/2009,10.0953
12/23/2009,10.0987
12/24/2009,10.1057
12/29/2009,10.1019
12/30/2009,10.1105
12/31/2009,10.113
01/04/2010,10.121
01/05/2010,10.1165
01/06/2010,10.1138
01/07/2010,10.1032
01/08/2010,10.1123
01/11/2010,10.1193
01/12/2010,10.113
01/13/2010,10.1237
01/14/2010,10.1488
01/15/2010,10.1412
01/18/2010,10.149
01/19/2010,10.139
01/20/2010,10.1536
01/21/2010,10.1748
01/22/2010,10.1762
01/25/2010,10.1719
01/27/2010,10.1863
01/28/2010,10.1883
01/29/2010,10.1744
02/01/2010,10.1649
02/02/2010,10.1396
02/03/2010,10.1452
02/04/2010,10.1451
02/05/2010,10.154
02/08/2010,10.156
02/09/2010,10.1551
02/10/2010,10.1391
02/11/2010,10.1189
02/15/2010,10.1083
02/16/2010,10.1129
02/17/2010,10.1162
02/18/2010,10.1216
02/19/2010,10.1115
02/22/2010,10.1312
02/23/2010,10.1398
02/24/2010,10.1356
02/25/2010,10.136
02/26/2010,10.1308
03/02/2010,10.1303
03/03/2010,10.1388
03/04/2010,10.145
03/05/2010,10.1421
03/08/2010,10.1419
03/09/2010,10.1609
03/10/2010,10.16
03/11/2010,10.1586
03/12/2010,10.1538
03/15/2010,10.1701
03/17/2010,10.1929
03/18/2010,10.2101
03/19/2010,10.2328
03/22/2010,10.2296
03/23/2010,10.2352
03/25/2010,10.2435
03/26/2010,10.2557
03/29/2010,10.2888
03/30/2010,10.272
03/31/2010,10.248
04/05/2010,10.2699
04/06/2010,10.2776
04/07/2010,10.2918
04/08/2010,10.2938
04/09/2010,10.273
04/12/2010,10.2433
04/13/2010,10.2143
04/15/2010,10.197
04/16/2010,10.1997
04/19/2010,10.2046
04/20/2010,10.2
04/21/2010,10.2326
04/22/2010,10.2303
04/23/2010,10.235
04/26/2010,10.2413
04/27/2010,10.2426
04/28/2010,10.2556
04/29/2010,10.2669
04/30/2010,10.2733
05/03/2010,10.2988
05/04/2010,10.3133
05/05/2010,10.3152
05/06/2010,10.3197
05/07/2010,10.3221
05/10/2010,10.3458
05/11/2010,10.3362
05/12/2010,10.3594
05/13/2010,10.3665
05/14/2010,10.3719
05/17/2010,10.3878
05/18/2010,10.4021
05/19/2010,10.4119
05/20/2010,10.439
05/21/2010,10.4481
05/24/2010,10.4537
05/25/2010,10.4448
05/26/2010,10.4487
05/28/2010,10.4356
05/31/2010,10.424
06/01/2010,10.4286
06/02/2010,10.4328
06/03/2010,10.4387
06/04/2010,10.4299
06/07/2010,10.4359
06/08/2010,10.4413
06/09/2010,10.4517
06/10/2010,10.4468
06/11/2010,10.4389
06/14/2010,10.4324
06/15/2010,10.4078
06/16/2010,10.4239
06/17/2010,10.4463
06/18/2010,10.4387
06/21/2010,10.4645
06/22/2010,10.4698
06/23/2010,10.4743
06/24/2010,10.4744
06/25/2010,10.4811
06/28/2010,10.4695
06/29/2010,10.4838
06/30/2010,10.5021
07/02/2010,10.5095
07/05/2010,10.5095
07/06/2010,10.48
07/07/2010,10.4973
07/08/2010,10.4975
07/09/2010,10.4974
07/12/2010,10.4965
07/13/2010,10.5079
07/14/2010,10.5111
07/15/2010,10.5079
07/16/2010,10.5072
07/19/2010,10.5121
07/20/2010,10.52
07/21/2010,10.5144
07/22/2010,10.5052
07/23/2010,10.5083
07/26/2010,10.5096
07/27/2010,10.5173
07/28/2010,10.5066
07/29/2010,10.5007
07/30/2010,10.488
08/02/2010,10.4788
08/03/2010,10.4725
08/04/2010,10.4525
08/05/2010,10.4546
08/06/2010,10.4406
08/09/2010,10.4724
08/10/2010,10.4751
08/11/2010,10.4755
08/12/2010,10.4724
08/13/2010,10.4793
08/16/2010,10.4827
08/17/2010,10.479
08/18/2010,10.4673
08/20/2010,10.4634
08/23/2010,10.4636
08/24/2010,10.4597
08/25/2010,10.458
08/26/2010,10.4675
08/27/2010,10.4715
08/30/2010,10.4803
08/31/2010,10.4852
09/01/2010,10.4859
09/02/2010,10.4852
09/03/2010,10.4861
09/06/2010,10.486
09/07/2010,10.4884
09/08/2010,10.4981
09/09/2010,10.5031
09/13/2010,10.5008
09/14/2010,10.5062
09/15/2010,10.5101
09/16/2010,10.5126
09/17/2010,10.5091
09/20/2010,10.5103
09/21/2010,10.5138
09/22/2010,10.5245
09/23/2010,10.5245
09/24/2010,10.5482
09/27/2010,10.5661
09/28/2010,10.5707
09/29/2010,10.5755
10/01/2010,10.5809
10/04/2010,10.5714
10/05/2010,10.5633
10/06/2010,10.5637
10/07/2010,10.5734
10/08/2010,10.5741
10/11/2010,10.5711
10/12/2010,10.5735
10/13/2010,10.5778
10/14/2010,10.5745
10/15/2010,10.5773
10/18/2010,10.5722
10/19/2010,10.5708
10/20/2010,10.5747
10/21/2010,10.566
10/22/2010,10.5753
10/25/2010,10.5774
10/26/2010,10.5773
10/27/2010,10.5556
10/28/2010,10.5612
10/29/2010,10.5664
11/01/2010,10.5776
11/02/2010,10.5835
11/03/2010,10.612
11/04/2010,10.6182
11/08/2010,10.6151
11/09/2010,10.6132
11/10/2010,10.6216
11/11/2010,10.6152
11/12/2010,10.6166
11/15/2010,10.6232
11/16/2010,10.6275
11/18/2010,10.629
11/19/2010,10.6361
11/22/2010,10.6407
11/23/2010,10.6429
11/24/2010,10.6435
11/25/2010,10.6439
11/26/2010,10.6482
11/29/2010,10.6596
11/30/2010,10.655
12/01/2010,10.6579
12/02/2010,10.6541
12/03/2010,10.6614
12/06/2010,10.6444
12/07/2010,10.6269
12/08/2010,10.6507
12/09/2010,10.6352
12/10/2010,10.6337
12/13/2010,10.6646
12/14/2010,10.6608
12/15/2010,10.675
12/16/2010,10.681
12/20/2010,10.7324
12/21/2010,10.7278
12/22/2010,10.7344
12/23/2010,10.7349
12/24/2010,10.7341
12/27/2010,10.7425
12/28/2010,10.7487
12/29/2010,10.7557
12/30/2010,10.7571
12/31/2010,10.7568
01/03/2011,10.7639
01/04/2011,10.7622
01/05/2011,10.7528
01/06/2011,10.7536
01/07/2011,10.7375
01/10/2011,10.728
01/11/2011,10.7153
01/12/2011,10.7155
01/13/2011,10.7278
01/14/2011,10.74
01/17/2011,10.7262
01/18/2011,10.7195
01/19/2011,10.7142
01/20/2011,10.7165
01/21/2011,10.7261
01/24/2011,10.7201
01/25/2011,10.7192
01/27/2011,10.7388
01/28/2011,10.7445
01/31/2011,10.7523
02/01/2011,10.7481
02/02/2011,10.7488
02/03/2011,10.7518
02/04/2011,10.7517
02/07/2011,10.748
02/08/2011,10.7482
02/09/2011,10.757
02/10/2011,10.7642
02/11/2011,10.7709
02/14/2011,10.7759
02/15/2011,10.7777
02/17/2011,10.7867
02/18/2011,10.7925
02/21/2011,10.7984
02/22/2011,10.8078
02/23/2011,10.8133
02/24/2011,10.8157
02/25/2011,10.8131
02/28/2011,10.823
03/01/2011,10.8397
03/03/2011,10.8481
03/04/2011,10.8664
03/07/2011,10.8734
03/08/2011,10.8902
03/09/2011,10.8926
03/10/2011,10.9019
03/11/2011,10.9053
03/14/2011,10.9151
03/15/2011,10.9231
03/16/2011,10.9261
03/17/2011,10.9285
03/18/2011,10.9259
03/21/2011,10.9331
03/22/2011,10.9296
03/23/2011,10.9402
03/24/2011,10.9474
03/25/2011,10.9498
03/28/2011,10.9643
03/29/2011,10.9685
03/30/2011,10.9595
03/31/2011,10.9622
04/05/2011,10.9835
04/06/2011,10.9848
04/07/2011,10.986
04/08/2011,10.973
04/11/2011,10.9683
04/13/2011,10.9671
04/15/2011,10.9676
04/18/2011,10.9656
04/19/2011,10.969
04/20/2011,10.9614
04/21/2011,10.9646
04/25/2011,10.9622
04/26/2011,10.9709
04/27/2011,10.9759
04/28/2011,10.9734
04/29/2011,10.9686
05/02/2011,10.9722
05/03/2011,10.9375
05/04/2011,10.9191
05/05/2011,10.9194
05/06/2011,10.9341
05/09/2011,10.927
05/10/2011,10.9193
05/11/2011,10.9135
05/12/2011,10.9321
05/13/2011,10.9229
05/16/2011,10.932
05/18/2011,10.9295
05/19/2011,10.929
05/20/2011,10.927
05/23/2011,10.9471
05/24/2011,10.9407
05/25/2011,10.9426
05/26/2011,10.9342
05/27/2011,10.9174
05/30/2011,10.9337
05/31/2011,10.9527
06/01/2011,10.9854
06/02/2011,11.0097
06/03/2011,11.0315
06/06/2011,11.0479
06/07/2011,11.0406
06/08/2011,11.057
06/09/2011,11.0536
06/10/2011,11.0711
06/13/2011,11.0741
06/14/2011,11.0382
06/15/2011,11.0097
06/16/2011,11.0571
06/17/2011,11.0744
06/20/2011,11.117
06/21/2011,11.1091
06/22/2011,11.0978
06/23/2011,11.0961
06/24/2011,11.1084
06/27/2011,11.1098
06/28/2011,11.1
06/29/2011,11.0932
06/30/2011,11.0896
07/04/2011,11.0695
07/05/2011,11.0768
07/06/2011,11.0795
07/07/2011,11.0704
07/08/2011,11.08
07/11/2011,11.1018
07/12/2011,11.1296
07/13/2011,11.1187
07/14/2011,11.1482
07/15/2011,11.1494
07/18/2011,11.1666
07/19/2011,11.1703
07/20/2011,11.1641
07/21/2011,11.1702
07/22/2011,11.1468
07/25/2011,11.1598
07/26/2011,11.0846
07/27/2011,11.0788
07/28/2011,11.0793
07/29/2011,11.0815
08/01/2011,11.0868
08/02/2011,11.0974
08/03/2011,11.1047
08/04/2011,11.1164
08/08/2011,11.2163
08/09/2011,11.2423
08/10/2011,11.257
08/11/2011,11.2553
08/12/2011,11.2212
08/16/2011,11.2354
08/17/2011,11.2294
08/18/2011,11.2535
08/22/2011,11.2598
08/23/2011,11.2638
08/24/2011,11.2851
08/25/2011,11.2752
08/26/2011,11.2514
08/29/2011,11.2473
08/30/2011,11.2465
09/02/2011,11.2309
09/05/2011,11.2695
09/06/2011,11.2597
09/07/2011,11.2621
09/08/2011,11.2746
09/09/2011,11.2707
09/12/2011,11.2887
09/13/2011,11.2799
09/14/2011,11.2689
09/15/2011,11.2781
09/16/2011,11.2741
09/19/2011,11.2925
09/20/2011,11.2938
09/21/2011,11.3001
09/22/2011,11.3172
09/23/2011,11.3238
09/26/2011,11.3334
09/27/2011,11.3327
09/28/2011,11.3286
09/29/2011,11.2622
10/03/2011,11.2237
10/04/2011,11.2113
10/05/2011,11.1888
10/07/2011,11.1111
10/10/2011,11.0799
10/11/2011,11.1139
10/12/2011,11.1041
10/13/2011,11.1098
10/14/2011,11.0824
10/17/2011,11.0939
10/18/2011,11.0976
10/19/2011,11.0998
10/20/2011,11.0953
10/21/2011,11.0851
10/24/2011,11.0867
10/25/2011,11.1287
10/28/2011,11.0753
10/31/2011,11.0715
11/01/2011,11.0689
11/02/2011,11.0867
11/03/2011,11.0875
11/04/2011,11.06
11/08/2011,11.0309
11/09/2011,11.0008
11/11/2011,10.978
11/14/2011,10.9895
11/15/2011,11.0245
11/16/2011,11.0261
11/17/2011,11.0876
11/18/2011,11.0772
11/21/2011,11.0951
11/22/2011,11.0915
11/23/2011,11.1036
11/24/2011,11.1133
11/25/2011,11.0953
11/28/2011,11.1052
11/29/2011,11.1067
11/30/2011,11.1725
12/01/2011,11.2036
12/02/2011,11.2387
12/05/2011,11.2868
12/07/2011,11.3112
12/08/2011,11.3434
12/09/2011,11.3509
12/12/2011,11.3934
12/13/2011,11.4122
12/14/2011,11.3769
12/15/2011,11.3805
12/16/2011,11.444
12/19/2011,11.4836
12/20/2011,11.5102
12/21/2011,11.501
12/22/2011,11.5022
12/23/2011,11.4699
12/26/2011,11.4384
12/27/2011,11.431
12/28/2011,11.4475
12/29/2011,11.4235
12/30/2011,11.3988
01/02/2012,11.4748
01/03/2012,11.517
01/04/2012,11.5219
01/05/2012,11.54
01/06/2012,11.5923
01/09/2012,11.619
01/10/2012,11.6137
01/11/2012,11.6067
01/12/2012,11.6047
01/13/2012,11.6293
01/16/2012,11.6297
01/17/2012,11.6321
01/18/2012,11.6435
01/19/2012,11.6527
01/20/2012,11.6596
01/23/2012,11.6639
01/24/2012,11.5968
01/25/2012,11.5923
01/27/2012,11.576
01/30/2012,11.6058
01/31/2012,11.6143
02/01/2012,11.6925
02/02/2012,11.7046
02/03/2012,11.696
02/06/2012,11.6933
02/07/2012,11.694
02/08/2012,11.6756
02/09/2012,11.6593
02/10/2012,11.6901
02/13/2012,11.692
02/14/2012,11.7088
02/15/2012,11.7075
02/17/2012,11.7094
02/21/2012,11.7169
02/22/2012,11.7029
02/23/2012,11.7088
02/24/2012,11.7012
02/27/2012,11.7064
02/28/2012,11.7198
02/29/2012,11.7248
03/01/2012,11.7115
03/02/2012,11.7242
03/05/2012,11.7271
03/06/2012,11.7276
03/07/2012,11.7266
03/09/2012,11.7184
03/12/2012,11.7246
03/13/2012,11.7144
03/14/2012,11.726
03/15/2012,11.6901
03/16/2012,11.6562
03/19/2012,11.6651
03/20/2012,11.6752
03/21/2012,11.6826
03/22/2012,11.6951
03/26/2012,11.667
03/27/2012,11.6492
03/28/2012,11.6011
03/29/2012,11.6026
03/30/2012,11.6093
04/03/2012,11.5199
04/04/2012,11.5328
04/09/2012,11.5896
04/10/2012,11.6094
04/11/2012,11.6395
04/12/2012,11.6946
04/13/2012,11.688
04/16/2012,11.7033
04/17/2012,11.7567
04/18/2012,11.7581
04/19/2012,11.7378
04/20/2012,11.6995
04/23/2012,11.7119
04/24/2012,11.7092
04/25/2012,11.6749
04/26/2012,11.6628
04/27/2012,11.6572
04/30/2012,11.6581
05/02/2012,11.6645
05/03/2012,11.6783
05/04/2012,11.6769
05/07/2012,11.6839
05/08/2012,11.738
05/09/2012,11.7287
05/10/2012,11.7202
05/11/2012,11.7152
05/14/2012,11.7445
05/15/2012,11.7599
05/16/2012,11.7652
05/17/2012,11.7779
05/18/2012,11.7821
05/21/2012,11.7833
05/22/2012,11.7899
05/23/2012,11.7969
05/24/2012,11.8048
05/25/2012,11.8036
05/28/2012,11.8154
05/29/2012,11.814
05/30/2012,11.8226
05/31/2012,11.892
06/01/2012,11.8991
06/04/2012,11.9348
06/05/2012,11.9558
06/06/2012,11.9431
06/07/2012,11.9668
06/08/2012,11.9607
06/11/2012,11.9801
06/12/2012,12.0253
06/13/2012,12.0373
06/14/2012,12.0163
06/15/2012,12.0098
06/18/2012,11.9459
06/19/2012,11.959
06/20/2012,11.9598
06/21/2012,12.0037
06/22/2012,12.0135
06/25/2012,12.0276
06/26/2012,12.0339
06/27/2012,12.0299
06/28/2012,12.0297
06/29/2012,12.0207
07/02/2012,12.0196
07/03/2012,12.0326
07/04/2012,12.0509
07/05/2012,12.0435
07/06/2012,12.0568
07/09/2012,12.0749
07/10/2012,12.0767
07/11/2012,12.0884
07/12/2012,12.1017
07/13/2012,12.1045
07/16/2012,12.1348
07/17/2012,12.1264
07/18/2012,12.1384
07/19/2012,12.1361
07/20/2012,12.1437
07/23/2012,12.1618
07/24/2012,12.1593
07/25/2012,12.147
07/26/2012,12.155
07/27/2012,12.1548
07/30/2012,12.1473
07/31/2012,12.0946
08/01/2012,12.1041
08/02/2012,12.111
08/03/2012,12.1096
08/06/2012,12.1249
08/07/2012,12.1481
08/08/2012,12.1566
08/09/2012,12.1556
08/10/2012,12.1511
08/13/2012,12.1511
08/14/2012,12.1475
08/16/2012,12.1413
08/17/2012,12.1592
08/21/2012,12.1601
08/24/2012,12.1782
08/27/2012,12.1984
08/28/2012,12.2082
08/29/2012,12.2096
08/30/2012,12.2026
08/31/2012,12.179
09/03/2012,12.204
09/04/2012,12.209
09/05/2012,12.2308
09/06/2012,12.2425
09/07/2012,12.2197
09/10/2012,12.2455
09/11/2012,12.2507
09/12/2012,12.2392
09/13/2012,12.2628
09/14/2012,12.2622
09/17/2012,12.2645
09/18/2012,12.2786
09/20/2012,12.2934
09/21/2012,12.2949
09/24/2012,12.3142
09/25/2012,12.3009
09/26/2012,12.3011
09/27/2012,12.3148
09/28/2012,12.3427
10/01/2012,12.3579
10/03/2012,12.3749
10/04/2012,12.3807
10/05/2012,12.374
10/08/2012,12.3956
10/09/2012,12.4033
10/10/2012,12.3986
10/11/2012,12.3955
10/12/2012,12.4017
10/15/2012,12.4107
10/16/2012,12.4292
10/17/2012,12.438
10/18/2012,12.4513
10/19/2012,12.4635
10/23/2012,12.4658
10/25/2012,12.4795
10/29/2012,12.4852
10/30/2012,12.4534
10/31/2012,12.4291
11/01/2012,12.4291
11/02/2012,12.4291
11/05/2012,12.4291
11/06/2012,12.4291
